"","Fire_ID","mtbs_cast_id","modis_id","n","mtbs_acres","mtbs_hectares","mtbs_year","modis_ha","modis_acres","west_or_east"
"224","KY3702208373520011105","KY3702208373520011105_12532","NA",0,430.291670667935,174.13355762831,2001,NA,NA,"e"
"225","KY3702208373520011105","KY3702208373520011105_12533","NA",0,1059.89287233259,428.925143444371,2001,NA,NA,"e"
"226","KY3702208373520011105","KY3702208373520011105_12534","NA",0,364.472315016668,147.497302869841,2001,NA,NA,"e"
"227","KY3702208373520011105","KY3702208373520011105_12535","200101380",1,612.828380667443,248.003838827667,2001,214.369,529.717335,"e"
"228","KY3702208373520011105","KY3702208373520011105_12536","200101367",1,2245.83662709336,908.861473243649,2001,685.9808,1695.095472,"e"
"229","KY3702208373520011105","KY3702208373520011105_12537","NA",0,106.388302695322,43.0539908188708,2001,NA,NA,"e"
"230","KY3702208373520011105","KY3702208373520011105_12538","200101367 200101369",2,745.017476563464,301.499081978232,2001,300.1166,741.604269,"e"
"231","KY3702208373520011105","KY3702208373520011105_12539","NA",0,561.677271984724,227.303636758387,2001,NA,NA,"e"
"232","KY3702208373520011105","KY3702208373520011105_12540","NA",0,145.012528666264,58.684723034811,2001,NA,NA,"e"
"233","KY3702208373520011105","KY3702208373520011105_12541","NA",0,273.38073234521,110.633699779519,2001,NA,NA,"e"
"234","KY3702208373520011105","KY3702208373520011105_12542","NA",0,732.320285444709,296.360690482149,2001,NA,NA,"e"
"235","KY3707708347420011028","KY3707708347420011028","200101364",1,809.730554987111,327.687640435562,2001,214.369,529.717335,"e"
"236","KY3707708347420011028","KY3707708347420011028_12553","200101349",1,453.773422301632,183.636323380138,2001,257.2428,635.660802,"e"
"237","KY3722008313220011109","KY3722008313220011109","NA",0,637.564633683613,258.014285307872,2001,NA,NA,"e"
"238","KY3722008313220011109","KY3722008313220011109_12576","NA",0,747.481719620647,302.49632975145,2001,NA,NA,"e"
"239","KY3722008313220011109","KY3722008313220011109_12577","NA",0,769.892179749353,311.565557478404,2001,NA,NA,"e"
"240","KY3722008313220011109","KY3722008313220011109_12578","NA",0,374.286366266037,151.468924389139,2001,NA,NA,"e"
"241","KY3722008313220011109","KY3722008313220011109_12579","NA",0,663.435136727874,268.483748325221,2001,NA,NA,"e"
"242","KY3722008313220011109","KY3722008313220011109_12580","NA",0,522.265514957766,211.354200756446,2001,NA,NA,"e"
"243","KY3722008313220011109","KY3722008313220011109_12581","NA",0,233.492699937731,94.4915211983591,2001,NA,NA,"e"
"244","KY3722008313220011109","KY3722008313220011109_12582","NA",0,636.847141156469,257.723925222284,2001,NA,NA,"e"
"245","KY3722508379720011103","KY3722508379720011103","200101336 200101337",2,1297.49226866864,525.078592359873,2001,150.0583,370.8021345,"e"
"246","KY3722508379720011103","KY3722508379720011103_12586","NA",0,405.95217847317,164.283675198185,2001,NA,NA,"e"
"247","KY3722508379720011103","KY3722508379720011103_12587","NA",0,153.544979189502,62.1376970665708,2001,NA,NA,"e"
"248","KY3722508379720011103","KY3722508379720011103_12588","NA",0,899.482267346286,364.009015079127,2001,NA,NA,"e"
"249","KY3722508379720011103","KY3722508379720011103_12589","NA",0,823.529001530366,333.271695973033,2001,NA,NA,"e"
"250","KY3722508379720011103","KY3722508379720011103_12590","NA",0,379.580539196457,153.611408731544,2001,NA,NA,"e"
"251","KY3722508379720011103","KY3722508379720011103_12591","200101313",1,3592.37690107339,1453.78916852989,2001,578.7963,1430.2368045,"e"
"252","KY3726908354520011028","KY3726908354520011028","NA",0,178.031973472792,72.0472717128903,2001,NA,NA,"e"
"253","KY3726908354520011028","KY3726908354520011028_12606","200101310",1,177.729059024314,71.9246860944219,2001,64.3107,158.9152005,"e"
"254","KY3726908354520011028","KY3726908354520011028_12607","200101310",1,1966.60978755576,795.861928357002,2001,793.1653,1959.9541395,"e"
"255","KY3726908354520011028","KY3726908354520011028_12608","NA",0,82.4990542553889,33.3863163006663,2001,NA,NA,"e"
"256","KY3726908354520011028","KY3726908354520011028_12609","NA",0,97.498775926392,39.4565125792783,2001,NA,NA,"e"
"257","KY3728908375920011028","KY3728908375920011028","NA",0,374.309931580665,151.47846097177,2001,NA,NA,"e"
"258","KY3728908375920011028","KY3728908375920011028_12630","NA",0,384.504598581131,155.604112836867,2001,NA,NA,"e"
"259","KY3729208248320011115","KY3729208248320011115","200101308",1,3792.26739448766,1534.68230480713,2001,321.5535,794.5760025,"e"
"260","KY3729208248320011115","KY3729208248320011115_12633","200101301",1,1994.71894260101,807.237345320937,2001,42.8738,105.943467,"e"
"261","KY3729608238920011107","KY3729608238920011107","NA",0,182.343795802319,73.7922112812906,2001,NA,NA,"e"
"262","KY3729608238920011107","KY3729608238920011107_12637","NA",0,528.027527980358,213.686014024332,2001,NA,NA,"e"
"263","KY3729608313220011104","KY3729608313220011104","200101305 200101306",2,2915.442056332,1179.84226034454,2001,64.3107,158.9152005,"e"
"264","KY3731808285620011115","KY3731808285620011115","200101297",1,1687.96355428172,683.097347428868,2001,192.9321,476.7456015,"e"
"265","KY3733408321520011109","KY3733408321520011109","NA",0,6625.00240596046,2681.05407770324,2001,NA,NA,"e"
"266","KY3733908231920011111","KY3733908231920011111","NA",0,553.077661489945,223.823483941696,2001,NA,NA,"e"
"267","KY3734108369720011101","KY3734108369720011101","200101292",1,1441.90914512691,583.522262534127,2001,385.8642,953.491203,"e"
"268","KY3734908275820011101","KY3734908275820011101","200101285 200101294",2,3352.14977489463,1356.57231082172,2001,300.1166,741.604269,"e"
"269","KY3736008228220011111","KY3736008228220011111","NA",0,1209.62923634939,489.521542468546,2001,NA,NA,"e"
"270","KY3737808256020011109","KY3737808256020011109","NA",0,1380.68134322417,558.74415108583,2001,NA,NA,"e"
"271","KY3737808256020011109","KY3737808256020011109_12694","200101289",1,1028.97908954916,416.414729362983,2001,64.3107,158.9152005,"e"
"272","KY3737808256020011109","KY3737808256020011109_12695","200101289",1,2904.97995962468,1175.60838308387,2001,107.1845,264.8586675,"e"
"273","KY3737808256020011109","KY3737808256020011109_12696","NA",0,1397.47903170472,565.541961627941,2001,NA,NA,"e"
"274","KY3737808256020011109","KY3737808256020011109_12697","NA",0,461.311709412451,186.686972143552,2001,NA,NA,"e"
"275","KY3738608276420011111","KY3738608276420011111","200101285",1,2471.65546692571,1000.24748101476,2001,321.5535,794.5760025,"e"
"276","KY3739908272720011105","KY3739908272720011105","200101280",1,1108.83069704157,448.729657684529,2001,150.0583,370.8021345,"e"
"277","KY3742308322520011101","KY3742308322520011101","200101311",1,358.439804919237,145.056022881633,2001,21.4369,52.9717335,"e"
"278","KY3742308322520011101","KY3742308322520011101_12722","NA",0,605.135285342143,244.890541151956,2001,NA,NA,"e"
"279","KY3742308322520011101","KY3742308322520011101_12723","NA",0,622.736849985895,252.013670136729,2001,NA,NA,"e"
"280","KY3742308322520011101","KY3742308322520011101_12724","NA",0,740.70033407528,299.751989409396,2001,NA,NA,"e"
"281","KY3742308322520011101","KY3742308322520011101_12725","200101282",1,1198.38065030721,484.969382993155,2001,321.5535,794.5760025,"e"
"282","KY3742308322520011101","KY3742308322520011101_12726","200101278",1,538.812314563647,218.050479767057,2001,21.4369,52.9717335,"e"
"283","KY3742308322520011101","KY3742308322520011101_12727","200101279",1,2580.44358241846,1044.2726455015,2001,878.9129,2171.8410735,"e"
"284","KY3742308322520011101","KY3742308322520011101_12728","200101278",1,2477.92959566157,1002.78654098796,2001,643.107,1589.152005,"e"
"285","KY3742308322520011101","KY3742308322520011101_12729","NA",0,380.73190385235,154.077351340535,2001,NA,NA,"e"
"286","KY3742308322520011101","KY3742308322520011101_12730","NA",0,62.8716162588964,25.4433421776652,2001,NA,NA,"e"
"287","KY3742308322520011101","KY3742308322520011101_12731","NA",0,132.335049393773,53.5543086718015,2001,NA,NA,"e"
"288","KY3742308322520011101","KY3742308322520011101_12732","NA",0,896.542038285808,362.819141833967,2001,NA,NA,"e"
"289","KY3742308322520011101","KY3742308322520011101_12733","200101271",1,3795.45061606017,1535.97051402643,2001,128.6214,317.830401,"e"
"290","KY3742308322520011101","KY3742308322520011101_12734","NA",0,382.610423218441,154.83756419751,2001,NA,NA,"e"
"291","KY3742308322520011101","KY3742308322520011101_12735","NA",0,81.544620693792,33.0000691968292,2001,NA,NA,"e"
"292","KY3742308322520011101","KY3742308322520011101_12736","NA",0,962.457737491097,389.494385601426,2001,NA,NA,"e"
"293","KY3742308322520011101","KY3742308322520011101_12737","NA",0,357.667695846359,144.743560175746,2001,NA,NA,"e"
"294","KY3742308322520011101","KY3742308322520011101_12738","200101260",1,1121.64802936978,453.916668797598,2001,128.6214,317.830401,"e"
"295","KY3742308322520011101","KY3742308322520011101_12739","NA",0,707.76728918456,286.424405676594,2001,NA,NA,"e"
"296","KY3742608362520011031","KY3742608362520011031","NA",0,1126.54946506543,455.900217384178,2001,NA,NA,"e"
"297","KY3743608212220011114","KY3743608212220011114","NA",0,513.640222035089,207.863654588353,2001,NA,NA,"e"
"298","KY3746608274220011104","KY3746608274220011104","NA",0,554.53881089149,224.414792490901,2001,NA,NA,"e"
"299","KY3748808360520011101","KY3748808360520011101","NA",0,258.854852006364,104.755261051761,2001,NA,NA,"e"
"300","KY3748808360520011101","KY3748808360520011101_12821","200101256",1,2613.66133915558,1057.7154484916,2001,342.9904,847.547736,"e"
"301","KY3752108238320011107","KY3752108238320011107","NA",0,1354.27749864656,548.058851544178,2001,NA,NA,"e"
"302","KY3760408381420011107","KY3760408381420011107","NA",0,57.0443143695755,23.0851073371291,2001,NA,NA,"e"
"303","KY3760408381420011107","KY3760408381420011107_12860","NA",0,64.8565975902329,26.246638835755,2001,NA,NA,"e"
"304","KY3760408381420011107","KY3760408381420011107_12861","NA",0,560.639952865191,226.883846925133,2001,NA,NA,"e"
"305","KY3766308290520011101","KY3766308290520011101","NA",0,188.045367687754,76.0995647909306,2001,NA,NA,"e"
"306","KY3766308290520011101","KY3766308290520011101_12879","NA",0,104.622230507787,42.3392839025915,2001,NA,NA,"e"
"307","KY3766308290520011101","KY3766308290520011101_12880","NA",0,2793.81582043813,1130.62167207644,2001,NA,NA,"e"
"308","KY3766308290520011101","KY3766308290520011101_12881","NA",0,372.001818809575,150.544397136387,2001,NA,NA,"e"
"309","KY3766308290520011101","KY3766308290520011101_12882","200101198",1,4502.33217265556,1822.03647500754,2001,385.8642,953.491203,"e"
"310","KY3766308290520011101","KY3766308290520011101_12883","NA",0,321.882773157568,130.261857828173,2001,NA,NA,"e"
"311","KY3767708236920011102","KY3767708236920011102","200101201 200101202",2,1657.08898853245,670.60280398162,2001,192.9321,476.7456015,"e"
"312","KY3773208266120011031","KY3773208266120011031","200101214 200101217",2,872.552601448694,353.110922347724,2001,64.3107,158.9152005,"e"
"313","KY3773208266120011031","KY3773208266120011031_12894","NA",0,598.965740816332,242.393805076265,2001,NA,NA,"e"
"314","KY3773208266120011031","KY3773208266120011031_12895","200101195 200101199",2,1933.89268196421,782.621732507721,2001,42.8738,105.943467,"e"
"315","KY3773208266120011031","KY3773208266120011031_12896","NA",0,71.5121388915944,28.9400516153917,2001,NA,NA,"e"
"316","KY3773208266120011031","KY3773208266120011031_12897","NA",0,292.942139649826,118.549952122684,2001,NA,NA,"e"
"317","KY3773208266120011031","KY3773208266120011031_12898","NA",0,434.21835581955,175.722637087077,2001,NA,NA,"e"
"318","KY3773208266120011031","KY3773208266120011031_12899","NA",0,380.185309186783,153.856151442457,2001,NA,NA,"e"
"319","KY3773208266120011031","KY3773208266120011031_12900","NA",0,227.630180813729,92.1190343915802,2001,NA,NA,"e"
"320","KY3773208266120011031","KY3773208266120011031_12901","NA",0,402.312939763919,162.810921652859,2001,NA,NA,"e"
"321","KY3773208266120011031","KY3773208266120011031_12902","NA",0,110.562247206006,44.7431329904132,2001,NA,NA,"e"
"322","KY3786008298820011102","KY3786008298820011102","200101174 200101179",2,4649.61042552697,1881.63810776508,2001,300.1166,741.604269,"e"
"323","KY3786008298820011102","KY3786008298820011102_12956","NA",0,461.027085419637,186.571788439488,2001,NA,NA,"e"
"324","KY3786008298820011102","KY3786008298820011102_12957","NA",0,103.515674988216,41.8914749802455,2001,NA,NA,"e"
"325","KY3786008298820011102","KY3786008298820011102_12958","NA",0,199.301020956533,80.6545842828967,2001,NA,NA,"e"
"326","KY3786008298820011102","KY3786008298820011102_12959","NA",0,231.127617003053,93.5344022635162,2001,NA,NA,"e"
"327","KY3786008298820011102","KY3786008298820011102_12960","NA",0,96.3710873757616,39.0001513884768,2001,NA,NA,"e"
"328","KY3786008298820011102","KY3786008298820011102_12961","NA",0,236.520607240271,95.716876711148,2001,NA,NA,"e"
"329","LA2984209372720011019","LA2984209372720011019","200102753",1,2010.78779869949,813.74020668263,2001,535.9225,1324.2933375,"e"
"330","LA2984609351520011028","LA2984609351520011028","NA",0,1277.88625216575,517.144287242445,2001,NA,NA,"e"
"331","LA2984809348920010629","LA2984809348920010629","NA",0,4267.46837468089,1726.99008790007,2001,NA,NA,"e"
"332","LA2990509347820010627","LA2990509347820010627","NA",0,3944.21643655698,1596.17414645183,2001,NA,NA,"e"
"333","LA2999309372920011002","LA2999309372920011002","NA",0,1347.51822984889,545.323461568172,2001,NA,NA,"e"
"334","LA3036109000520010429","LA3036109000520010429","NA",0,950.577334974518,384.686538047564,2001,NA,NA,"e"
"335","ME4457406767020010504","ME4457406767020010504","NA",0,625.757734082061,253.236183447367,2001,NA,NA,"e"
"336","MN4796709546520010420","MN4796709546520010420","NA",0,662.694351068264,268.183961805655,2001,NA,NA,"e"
"337","MO3718109115320010409","MO3718109115320010409","NA",0,648.82889139874,262.572786909664,2001,NA,NA,"e"
"338","MS3045308841920010426","MS3045308841920010426","NA",0,982.169256580592,397.471386271656,2001,NA,NA,"e"
"339","MS3110808911720011029","MS3110808911720011029","NA",0,495.440324674568,200.498387975271,2001,NA,NA,"e"
"340","MS3110808911720011029","MS3110808911720011029_14488","NA",0,65.7364367170662,26.6026985221027,2001,NA,NA,"e"
"341","MS3110808911720011029","MS3110808911720011029_14489","NA",0,258.462090646941,104.596315532994,2001,NA,NA,"e"
"342","MS3112108908920010523","MS3112108908920010523","NA",0,2407.98016341503,974.478896844483,2001,NA,NA,"e"
"343","MT4518111016820010811","MT4518111016820010811","200100378",1,2849.47957594478,1153.1480848287,2001,793.1653,1959.9541395,"w"
"344","MT4547911082720010819","MT4547911082720010819","200100345 200100346 200100348 200100356",4,27510.3937673012,11133.1059023746,2001,10525.5179,26009.1211485,"w"
"345","MT4550111118720010926","MT4550111118720010926","200100350 200100355",2,4856.08711636794,1965.19659423927,2001,900.3498,2224.812807,"w"
"346","MT4582610950520010505","MT4582610950520010505","200100313",1,1757.91056167977,711.404010267054,2001,407.3011,1006.4629365,"w"
"347","MT4670010914720010514","MT4670010914720010514","NA",0,2680.95750048175,1084.94934769365,2001,NA,NA,"w"
"348","MT4675411058120010903","MT4675411058120010903","200100183",1,2306.90296608611,933.574242709154,2001,1157.5926,2860.473609,"w"
"349","MT4706811077420010903","MT4706811077420010903","200100162",1,1813.21701190336,733.785826122975,2001,685.9808,1695.095472,"w"
"350","MT4723711294120010926","MT4723711294120010926","200100156",1,1983.51551967445,802.703462783104,2001,171.4952,423.773868,"w"
"351","MT4724611327520010913","MT4724611327520010913","200100153 200100155",2,7947.32734005424,3216.18213341703,2001,1500.583,3708.021345,"w"
"352","MT4737910762720010417","MT4737910762720010417","200100146",1,3291.79510305886,1332.14754398871,2001,64.3107,158.9152005,"w"
"353","MT4756010745220010823","MT4756010745220010823","NA",0,1021.66306970889,413.454029332495,2001,NA,NA,"w"
"354","MT4771011352620010803","MT4771011352620010803","NA",0,1440.87393719657,583.103327072248,2001,NA,NA,"w"
"355","MT4775511289820010929","MT4775511289820010929","200100113 200100115",2,7010.58526522923,2837.09454890442,2001,664.5439,1642.1237385,"w"
"356","MT4779710737920010727","MT4779710737920010727","200100109",1,3012.66575893559,1219.18745425425,2001,878.9129,2171.8410735,"w"
"357","MT4816011351220010802","MT4816011351220010802","200100085",1,5618.60203078553,2273.77666641698,2001,1243.3402,3072.360543,"w"
"358","MT4816011351220010802","MT4816011351220010802_15382","NA",0,356.319219604567,144.197849018949,2001,NA,NA,"w"
"359","MT4865211410120010816","MT4865211410120010816","NA",0,542.389810479879,219.498246790591,2001,NA,NA,"w"
"360","MT4865211410120010816","MT4865211410120010816_15458","200100037",1,72442.7059577845,29316.6402525732,2001,26174.4549,64678.4866035,"w"
"361","NC3550208345820011110","NC3550208345820011110","NA",0,6038.65977418262,2443.76868404891,2001,NA,NA,"e"
"362","NC3553908211420010420","NC3553908211420010420","NA",0,1676.48806397174,678.453362686835,2001,NA,NA,"e"
"363","NC3592708284620011112","NC3592708284620011112","200101536 200101539",2,3071.71228042206,1243.08282930544,2001,171.4952,423.773868,"e"
"364","NE4211110364920010828","NE4211110364920010828","NA",0,3580.36159398922,1448.92672681607,2001,NA,NA,"w"
"365","NE4229010022320010409","NE4229010022320010409","NA",0,1859.96190420603,752.702888554093,2001,NA,NA,"w"
"366","NJ3966007456120010304","NJ3966007456120010304","NA",0,1115.09838488071,451.266111108878,2001,NA,NA,"e"
"367","NJ3968707456120010304","NJ3968707456120010304","NA",0,1313.68682780608,531.632324140102,2001,NA,NA,"e"
